"","X.Analized.variable...Delphinidin.3.O.sambubioside.5.O.glucoside.","X.Time.comparisons..Delphinidin.3.O.sambubioside.5.O.glucoside.",".y.","group1","group2","n1","n2","p","p.adj","p.adj.signif","X.Time.Sweetener.Processing.comparisons.Delphinidin.3.O.sambubioside.5.O.glucoside.","processing","Sweetener",".y..1","group1.1","group2.1","n1.1","n2.1","p.1","p.adj.1","p.adj.signif.1","X.Time.Sweetener.comparisons.Delphinidin.3.O.sambubioside.5.O.glucoside.","Sweetener.1",".y..2","group1.2","group2.2","n1.2","n2.2","p.2","p.adj.2","p.adj.signif.2","X.Time.Processing.comparisons.Delphinidin.3.O.sambubioside.5.O.glucoside.","processing.1",".y..3","group1.3","group2.3","n1.3","n2.3","p.3","p.adj.3","p.adj.signif.3","X.Analized.variable...Delphinidin.3.5.O.diglucoside.","X.Time.comparisons..Delphinidin.3.5.O.diglucoside.",".y..4","group1.4","group2.4","n1.4","n2.4","p.4","p.adj.4","p.adj.signif.4","X.Time.Sweetener.Processing.comparisons.Delphinidin.3.5.O.diglucoside.","processing.2","Sweetener.2",".y..5","group1.5","group2.5","n1.5","n2.5","p.5","p.adj.5","p.adj.signif.5","X.Time.Sweetener.comparisons.Delphinidin.3.5.O.diglucoside.","Sweetener.3",".y..6","group1.6","group2.6","n1.6","n2.6","p.6","p.adj.6","p.adj.signif.6","X.Time.Processing.comparisons.Delphinidin.3.5.O.diglucoside.","processing.3",".y..7","group1.7","group2.7","n1.7","n2.7","p.7","p.adj.7","p.adj.signif.7","X.Analized.variable...Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside.","X.Time.comparisons..Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside.",".y..8","group1.8","group2.8","n1.8","n2.8","p.8","p.adj.8","p.adj.signif.8","X.Time.Sweetener.Processing.comparisons.Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside.","processing.4","Sweetener.4",".y..9","group1.9","group2.9","n1.9","n2.9","p.9","p.adj.9","p.adj.signif.9","X.Time.Sweetener.comparisons.Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside.","Sweetener.5",".y..10","group1.10","group2.10","n1.10","n2.10","p.10","p.adj.10","p.adj.signif.10","X.Time.Processing.comparisons.Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside.","processing.5",".y..11","group1.11","group2.11","n1.11","n2.11","p.11","p.adj.11","p.adj.signif.11","X.Analized.variable...Delphinidin.3.O.sambubioside.","X.Time.comparisons..Delphinidin.3.O.sambubioside.",".y..12","group1.12","group2.12","n1.12","n2.12","p.12","p.adj.12","p.adj.signif.12","X.Time.Sweetener.Processing.comparisons.Delphinidin.3.O.sambubioside.","processing.6","Sweetener.6",".y..13","group1.13","group2.13","n1.13","n2.13","p.13","p.adj.13","p.adj.signif.13","X.Time.Sweetener.comparisons.Delphinidin.3.O.sambubioside.","Sweetener.7",".y..14","group1.14","group2.14","n1.14","n2.14","p.14","p.adj.14","p.adj.signif.14","X.Time.Processing.comparisons.Delphinidin.3.O.sambubioside.","processing.7",".y..15","group1.15","group2.15","n1.15","n2.15","p.15","p.adj.15","p.adj.signif.15"
"1","Analized variable:  Delphinidin.3.O.sambubioside.5.O.glucoside","Time comparisons  Delphinidin.3.O.sambubioside.5.O.glucoside","Delphinidin.3.O.sambubioside.5.O.glucoside","0.00099999999999989","1.001",18,18,4.55e-08,1.27e-06,"****","Time-Sweetener-Processing comparisons Delphinidin.3.O.sambubioside.5.O.glucoside","1","ST","Delphinidin.3.O.sambubioside.5.O.glucoside","0.00099999999999989","1.001",3,3,0.144,1,"ns","Time-Sweetener comparisons Delphinidin.3.O.sambubioside.5.O.glucoside","ST","Delphinidin.3.O.sambubioside.5.O.glucoside","0.00099999999999989","1.001",9,9,0.000113,0.003,"**","Time-Processing comparisons Delphinidin.3.O.sambubioside.5.O.glucoside","1","Delphinidin.3.O.sambubioside.5.O.glucoside","0.00099999999999989","1.001",6,6,0.006,0.172,"ns","Analized variable:  Delphinidin.3.5.O.diglucoside","Time comparisons  Delphinidin.3.5.O.diglucoside","Delphinidin.3.5.O.diglucoside","0.00099999999999989","1.001",18,18,0.668,1,"ns","Time-Sweetener-Processing comparisons Delphinidin.3.5.O.diglucoside","1","ST","Delphinidin.3.5.O.diglucoside","0.00099999999999989","1.001",3,3,0.013,0.35,"ns","Time-Sweetener comparisons Delphinidin.3.5.O.diglucoside","ST","Delphinidin.3.5.O.diglucoside","0.00099999999999989","1.001",9,9,0.695,1,"ns","Time-Processing comparisons Delphinidin.3.5.O.diglucoside","1","Delphinidin.3.5.O.diglucoside","0.00099999999999989","1.001",6,6,2.93e-05,0.00082,"***","Analized variable:  Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","Time comparisons  Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","0.00099999999999989","1.001",18,18,0.004,0.112,"ns","Time-Sweetener-Processing comparisons Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","1","ST","Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","0.00099999999999989","1.001",3,3,0.076,1,"ns","Time-Sweetener comparisons Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","ST","Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","0.00099999999999989","1.001",9,9,0.038,1,"ns","Time-Processing comparisons Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","1","Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","0.00099999999999989","1.001",6,6,0.004,0.106,"ns","Analized variable:  Delphinidin.3.O.sambubioside","Time comparisons  Delphinidin.3.O.sambubioside","Delphinidin.3.O.sambubioside","0.00099999999999989","1.001",18,18,2.58e-09,7.22e-08,"****","Time-Sweetener-Processing comparisons Delphinidin.3.O.sambubioside","1","ST","Delphinidin.3.O.sambubioside","0.00099999999999989","1.001",3,3,0.058,1,"ns","Time-Sweetener comparisons Delphinidin.3.O.sambubioside","ST","Delphinidin.3.O.sambubioside","0.00099999999999989","1.001",9,9,4.67e-05,0.001,"**","Time-Processing comparisons Delphinidin.3.O.sambubioside","1","Delphinidin.3.O.sambubioside","0.00099999999999989","1.001",6,6,0.002,0.058,"ns"
"2","Analized variable:  Delphinidin.3.O.sambubioside.5.O.glucoside","Time comparisons  Delphinidin.3.O.sambubioside.5.O.glucoside","Delphinidin.3.O.sambubioside.5.O.glucoside","0.00099999999999989","8.001",18,18,3.33e-09,9.32e-08,"****","Time-Sweetener-Processing comparisons Delphinidin.3.O.sambubioside.5.O.glucoside","1","ST","Delphinidin.3.O.sambubioside.5.O.glucoside","0.00099999999999989","8.001",3,3,0.021,0.594,"ns","Time-Sweetener comparisons Delphinidin.3.O.sambubioside.5.O.glucoside","ST","Delphinidin.3.O.sambubioside.5.O.glucoside","0.00099999999999989","8.001",9,9,0.000296,0.008,"**","Time-Processing comparisons Delphinidin.3.O.sambubioside.5.O.glucoside","1","Delphinidin.3.O.sambubioside.5.O.glucoside","0.00099999999999989","8.001",6,6,0.003,0.074,"ns","Analized variable:  Delphinidin.3.5.O.diglucoside","Time comparisons  Delphinidin.3.5.O.diglucoside","Delphinidin.3.5.O.diglucoside","0.00099999999999989","8.001",18,18,7.78e-05,0.002,"**","Time-Sweetener-Processing comparisons Delphinidin.3.5.O.diglucoside","1","ST","Delphinidin.3.5.O.diglucoside","0.00099999999999989","8.001",3,3,0.014,0.384,"ns","Time-Sweetener comparisons Delphinidin.3.5.O.diglucoside","ST","Delphinidin.3.5.O.diglucoside","0.00099999999999989","8.001",9,9,0.036,1,"ns","Time-Processing comparisons Delphinidin.3.5.O.diglucoside","1","Delphinidin.3.5.O.diglucoside","0.00099999999999989","8.001",6,6,0.000163,0.005,"**","Analized variable:  Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","Time comparisons  Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","0.00099999999999989","8.001",18,18,4.48e-08,1.25e-06,"****","Time-Sweetener-Processing comparisons Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","1","ST","Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","0.00099999999999989","8.001",3,3,0.072,1,"ns","Time-Sweetener comparisons Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","ST","Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","0.00099999999999989","8.001",9,9,0.002,0.047,"*","Time-Processing comparisons Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","1","Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","0.00099999999999989","8.001",6,6,0.001,0.041,"*","Analized variable:  Delphinidin.3.O.sambubioside","Time comparisons  Delphinidin.3.O.sambubioside","Delphinidin.3.O.sambubioside","0.00099999999999989","8.001",18,18,4.93e-10,1.38e-08,"****","Time-Sweetener-Processing comparisons Delphinidin.3.O.sambubioside","1","ST","Delphinidin.3.O.sambubioside","0.00099999999999989","8.001",3,3,0.047,1,"ns","Time-Sweetener comparisons Delphinidin.3.O.sambubioside","ST","Delphinidin.3.O.sambubioside","0.00099999999999989","8.001",9,9,3.48e-05,0.000974,"***","Time-Processing comparisons Delphinidin.3.O.sambubioside","1","Delphinidin.3.O.sambubioside","0.00099999999999989","8.001",6,6,0.000771,0.022,"*"
"3","Analized variable:  Delphinidin.3.O.sambubioside.5.O.glucoside","Time comparisons  Delphinidin.3.O.sambubioside.5.O.glucoside","Delphinidin.3.O.sambubioside.5.O.glucoside","0.00099999999999989","16.001",18,18,4.94e-06,0.000138,"***","Time-Sweetener-Processing comparisons Delphinidin.3.O.sambubioside.5.O.glucoside","1","ST","Delphinidin.3.O.sambubioside.5.O.glucoside","0.00099999999999989","16.001",3,3,0.006,0.162,"ns","Time-Sweetener comparisons Delphinidin.3.O.sambubioside.5.O.glucoside","ST","Delphinidin.3.O.sambubioside.5.O.glucoside","0.00099999999999989","16.001",9,9,0.000961,0.027,"*","Time-Processing comparisons Delphinidin.3.O.sambubioside.5.O.glucoside","1","Delphinidin.3.O.sambubioside.5.O.glucoside","0.00099999999999989","16.001",6,6,0.006,0.173,"ns","Analized variable:  Delphinidin.3.5.O.diglucoside","Time comparisons  Delphinidin.3.5.O.diglucoside","Delphinidin.3.5.O.diglucoside","0.00099999999999989","16.001",18,18,4.57e-06,0.000128,"***","Time-Sweetener-Processing comparisons Delphinidin.3.5.O.diglucoside","1","ST","Delphinidin.3.5.O.diglucoside","0.00099999999999989","16.001",3,3,0.002,0.063,"ns","Time-Sweetener comparisons Delphinidin.3.5.O.diglucoside","ST","Delphinidin.3.5.O.diglucoside","0.00099999999999989","16.001",9,9,0.014,0.389,"ns","Time-Processing comparisons Delphinidin.3.5.O.diglucoside","1","Delphinidin.3.5.O.diglucoside","0.00099999999999989","16.001",6,6,0.000747,0.021,"*","Analized variable:  Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","Time comparisons  Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","0.00099999999999989","16.001",18,18,1.49e-07,4.17e-06,"****","Time-Sweetener-Processing comparisons Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","1","ST","Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","0.00099999999999989","16.001",3,3,0.007,0.202,"ns","Time-Sweetener comparisons Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","ST","Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","0.00099999999999989","16.001",9,9,0.002,0.045,"*","Time-Processing comparisons Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","1","Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","0.00099999999999989","16.001",6,6,0.003,0.08,"ns","Analized variable:  Delphinidin.3.O.sambubioside","Time comparisons  Delphinidin.3.O.sambubioside","Delphinidin.3.O.sambubioside","0.00099999999999989","16.001",18,18,2.75e-09,7.7e-08,"****","Time-Sweetener-Processing comparisons Delphinidin.3.O.sambubioside","1","ST","Delphinidin.3.O.sambubioside","0.00099999999999989","16.001",3,3,0.003,0.083,"ns","Time-Sweetener comparisons Delphinidin.3.O.sambubioside","ST","Delphinidin.3.O.sambubioside","0.00099999999999989","16.001",9,9,6.48e-05,0.002,"**","Time-Processing comparisons Delphinidin.3.O.sambubioside","1","Delphinidin.3.O.sambubioside","0.00099999999999989","16.001",6,6,0.003,0.075,"ns"
"4","Analized variable:  Delphinidin.3.O.sambubioside.5.O.glucoside","Time comparisons  Delphinidin.3.O.sambubioside.5.O.glucoside","Delphinidin.3.O.sambubioside.5.O.glucoside","0.00099999999999989","31.001",18,18,5.68e-07,1.59e-05,"****","Time-Sweetener-Processing comparisons Delphinidin.3.O.sambubioside.5.O.glucoside","1","ST","Delphinidin.3.O.sambubioside.5.O.glucoside","0.00099999999999989","31.001",3,3,0.004,0.119,"ns","Time-Sweetener comparisons Delphinidin.3.O.sambubioside.5.O.glucoside","ST","Delphinidin.3.O.sambubioside.5.O.glucoside","0.00099999999999989","31.001",9,9,0.002,0.05,"ns","Time-Processing comparisons Delphinidin.3.O.sambubioside.5.O.glucoside","1","Delphinidin.3.O.sambubioside.5.O.glucoside","0.00099999999999989","31.001",6,6,0.008,0.225,"ns","Analized variable:  Delphinidin.3.5.O.diglucoside","Time comparisons  Delphinidin.3.5.O.diglucoside","Delphinidin.3.5.O.diglucoside","0.00099999999999989","31.001",18,18,4.17e-07,1.17e-05,"****","Time-Sweetener-Processing comparisons Delphinidin.3.5.O.diglucoside","1","ST","Delphinidin.3.5.O.diglucoside","0.00099999999999989","31.001",3,3,0.003,0.08,"ns","Time-Sweetener comparisons Delphinidin.3.5.O.diglucoside","ST","Delphinidin.3.5.O.diglucoside","0.00099999999999989","31.001",9,9,0.005,0.141,"ns","Time-Processing comparisons Delphinidin.3.5.O.diglucoside","1","Delphinidin.3.5.O.diglucoside","0.00099999999999989","31.001",6,6,0.000994,0.028,"*","Analized variable:  Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","Time comparisons  Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","0.00099999999999989","31.001",18,18,4.65e-07,1.3e-05,"****","Time-Sweetener-Processing comparisons Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","1","ST","Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","0.00099999999999989","31.001",3,3,0.013,0.356,"ns","Time-Sweetener comparisons Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","ST","Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","0.00099999999999989","31.001",9,9,0.003,0.079,"ns","Time-Processing comparisons Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","1","Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","0.00099999999999989","31.001",6,6,0.004,0.115,"ns","Analized variable:  Delphinidin.3.O.sambubioside","Time comparisons  Delphinidin.3.O.sambubioside","Delphinidin.3.O.sambubioside","0.00099999999999989","31.001",18,18,1.74e-08,4.87e-07,"****","Time-Sweetener-Processing comparisons Delphinidin.3.O.sambubioside","1","ST","Delphinidin.3.O.sambubioside","0.00099999999999989","31.001",3,3,0.003,0.077,"ns","Time-Sweetener comparisons Delphinidin.3.O.sambubioside","ST","Delphinidin.3.O.sambubioside","0.00099999999999989","31.001",9,9,0.000248,0.007,"**","Time-Processing comparisons Delphinidin.3.O.sambubioside","1","Delphinidin.3.O.sambubioside","0.00099999999999989","31.001",6,6,0.003,0.073,"ns"
"5","Analized variable:  Delphinidin.3.O.sambubioside.5.O.glucoside","Time comparisons  Delphinidin.3.O.sambubioside.5.O.glucoside","Delphinidin.3.O.sambubioside.5.O.glucoside","0.00099999999999989","46.001",18,18,1.24e-07,3.47e-06,"****","Time-Sweetener-Processing comparisons Delphinidin.3.O.sambubioside.5.O.glucoside","1","ST","Delphinidin.3.O.sambubioside.5.O.glucoside","0.00099999999999989","46.001",3,3,0.002,0.048,"*","Time-Sweetener comparisons Delphinidin.3.O.sambubioside.5.O.glucoside","ST","Delphinidin.3.O.sambubioside.5.O.glucoside","0.00099999999999989","46.001",9,9,0.001,0.035,"*","Time-Processing comparisons Delphinidin.3.O.sambubioside.5.O.glucoside","1","Delphinidin.3.O.sambubioside.5.O.glucoside","0.00099999999999989","46.001",6,6,0.007,0.208,"ns","Analized variable:  Delphinidin.3.5.O.diglucoside","Time comparisons  Delphinidin.3.5.O.diglucoside","Delphinidin.3.5.O.diglucoside","0.00099999999999989","46.001",18,18,1.49e-08,4.17e-07,"****","Time-Sweetener-Processing comparisons Delphinidin.3.5.O.diglucoside","1","ST","Delphinidin.3.5.O.diglucoside","0.00099999999999989","46.001",3,3,0.000234,0.007,"**","Time-Sweetener comparisons Delphinidin.3.5.O.diglucoside","ST","Delphinidin.3.5.O.diglucoside","0.00099999999999989","46.001",9,9,0.000714,0.02,"*","Time-Processing comparisons Delphinidin.3.5.O.diglucoside","1","Delphinidin.3.5.O.diglucoside","0.00099999999999989","46.001",6,6,0.000731,0.02,"*","Analized variable:  Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","Time comparisons  Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","0.00099999999999989","46.001",18,18,6.38e-08,1.79e-06,"****","Time-Sweetener-Processing comparisons Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","1","ST","Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","0.00099999999999989","46.001",3,3,0.001,0.037,"*","Time-Sweetener comparisons Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","ST","Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","0.00099999999999989","46.001",9,9,0.000934,0.026,"*","Time-Processing comparisons Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","1","Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","0.00099999999999989","46.001",6,6,0.004,0.102,"ns","Analized variable:  Delphinidin.3.O.sambubioside","Time comparisons  Delphinidin.3.O.sambubioside","Delphinidin.3.O.sambubioside","0.00099999999999989","46.001",18,18,6.75e-09,1.89e-07,"****","Time-Sweetener-Processing comparisons Delphinidin.3.O.sambubioside","1","ST","Delphinidin.3.O.sambubioside","0.00099999999999989","46.001",3,3,0.003,0.074,"ns","Time-Sweetener comparisons Delphinidin.3.O.sambubioside","ST","Delphinidin.3.O.sambubioside","0.00099999999999989","46.001",9,9,0.000187,0.005,"**","Time-Processing comparisons Delphinidin.3.O.sambubioside","1","Delphinidin.3.O.sambubioside","0.00099999999999989","46.001",6,6,0.002,0.068,"ns"
"6","Analized variable:  Delphinidin.3.O.sambubioside.5.O.glucoside","Time comparisons  Delphinidin.3.O.sambubioside.5.O.glucoside","Delphinidin.3.O.sambubioside.5.O.glucoside","0.00099999999999989","61.001",18,18,9.92e-08,2.78e-06,"****","Time-Sweetener-Processing comparisons Delphinidin.3.O.sambubioside.5.O.glucoside","1","ST","Delphinidin.3.O.sambubioside.5.O.glucoside","0.00099999999999989","61.001",3,3,0.002,0.043,"*","Time-Sweetener comparisons Delphinidin.3.O.sambubioside.5.O.glucoside","ST","Delphinidin.3.O.sambubioside.5.O.glucoside","0.00099999999999989","61.001",9,9,0.000892,0.025,"*","Time-Processing comparisons Delphinidin.3.O.sambubioside.5.O.glucoside","1","Delphinidin.3.O.sambubioside.5.O.glucoside","0.00099999999999989","61.001",6,6,0.004,0.118,"ns","Analized variable:  Delphinidin.3.5.O.diglucoside","Time comparisons  Delphinidin.3.5.O.diglucoside","Delphinidin.3.5.O.diglucoside","0.00099999999999989","61.001",18,18,1.25e-09,3.5e-08,"****","Time-Sweetener-Processing comparisons Delphinidin.3.5.O.diglucoside","1","ST","Delphinidin.3.5.O.diglucoside","0.00099999999999989","61.001",3,3,0.002,0.042,"*","Time-Sweetener comparisons Delphinidin.3.5.O.diglucoside","ST","Delphinidin.3.5.O.diglucoside","0.00099999999999989","61.001",9,9,0.000182,0.005,"**","Time-Processing comparisons Delphinidin.3.5.O.diglucoside","1","Delphinidin.3.5.O.diglucoside","0.00099999999999989","61.001",6,6,0.000231,0.006,"**","Analized variable:  Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","Time comparisons  Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","0.00099999999999989","61.001",18,18,3.17e-08,8.88e-07,"****","Time-Sweetener-Processing comparisons Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","1","ST","Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","0.00099999999999989","61.001",3,3,0.001,0.029,"*","Time-Sweetener comparisons Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","ST","Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","0.00099999999999989","61.001",9,9,0.000627,0.018,"*","Time-Processing comparisons Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","1","Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","0.00099999999999989","61.001",6,6,0.003,0.08,"ns","Analized variable:  Delphinidin.3.O.sambubioside","Time comparisons  Delphinidin.3.O.sambubioside","Delphinidin.3.O.sambubioside","0.00099999999999989","61.001",18,18,1.62e-09,4.54e-08,"****","Time-Sweetener-Processing comparisons Delphinidin.3.O.sambubioside","1","ST","Delphinidin.3.O.sambubioside","0.00099999999999989","61.001",3,3,0.006,0.174,"ns","Time-Sweetener comparisons Delphinidin.3.O.sambubioside","ST","Delphinidin.3.O.sambubioside","0.00099999999999989","61.001",9,9,0.000125,0.004,"**","Time-Processing comparisons Delphinidin.3.O.sambubioside","1","Delphinidin.3.O.sambubioside","0.00099999999999989","61.001",6,6,0.001,0.041,"*"
"7","Analized variable:  Delphinidin.3.O.sambubioside.5.O.glucoside","Time comparisons  Delphinidin.3.O.sambubioside.5.O.glucoside","Delphinidin.3.O.sambubioside.5.O.glucoside","0.00099999999999989","91.001",18,18,6.87e-08,1.92e-06,"****","Time-Sweetener-Processing comparisons Delphinidin.3.O.sambubioside.5.O.glucoside","1","ST","Delphinidin.3.O.sambubioside.5.O.glucoside","0.00099999999999989","91.001",3,3,0.002,0.066,"ns","Time-Sweetener comparisons Delphinidin.3.O.sambubioside.5.O.glucoside","ST","Delphinidin.3.O.sambubioside.5.O.glucoside","0.00099999999999989","91.001",9,9,0.000532,0.015,"*","Time-Processing comparisons Delphinidin.3.O.sambubioside.5.O.glucoside","1","Delphinidin.3.O.sambubioside.5.O.glucoside","0.00099999999999989","91.001",6,6,0.004,0.126,"ns","Analized variable:  Delphinidin.3.5.O.diglucoside","Time comparisons  Delphinidin.3.5.O.diglucoside","Delphinidin.3.5.O.diglucoside","0.00099999999999989","91.001",18,18,4.72e-12,1.32e-10,"****","Time-Sweetener-Processing comparisons Delphinidin.3.5.O.diglucoside","1","ST","Delphinidin.3.5.O.diglucoside","0.00099999999999989","91.001",3,3,0.001,0.031,"*","Time-Sweetener comparisons Delphinidin.3.5.O.diglucoside","ST","Delphinidin.3.5.O.diglucoside","0.00099999999999989","91.001",9,9,9.39e-06,0.000263,"***","Time-Processing comparisons Delphinidin.3.5.O.diglucoside","1","Delphinidin.3.5.O.diglucoside","0.00099999999999989","91.001",6,6,8.69e-05,0.002,"**","Analized variable:  Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","Time comparisons  Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","0.00099999999999989","91.001",18,18,5.26e-09,1.47e-07,"****","Time-Sweetener-Processing comparisons Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","1","ST","Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","0.00099999999999989","91.001",3,3,0.004,0.107,"ns","Time-Sweetener comparisons Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","ST","Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","0.00099999999999989","91.001",9,9,0.000197,0.006,"**","Time-Processing comparisons Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","1","Cyanidin.3.O.sambubioside.5.O.glucoside...Cyanidin.3.5.O.diglucoside","0.00099999999999989","91.001",6,6,0.002,0.05,"ns","Analized variable:  Delphinidin.3.O.sambubioside","Time comparisons  Delphinidin.3.O.sambubioside","Delphinidin.3.O.sambubioside","0.00099999999999989","91.001",18,18,2.67e-10,7.48e-09,"****","Time-Sweetener-Processing comparisons Delphinidin.3.O.sambubioside","1","ST","Delphinidin.3.O.sambubioside","0.00099999999999989","91.001",3,3,0.002,0.057,"ns","Time-Sweetener comparisons Delphinidin.3.O.sambubioside","ST","Delphinidin.3.O.sambubioside","0.00099999999999989","91.001",9,9,3.64e-05,0.001,"**","Time-Processing comparisons Delphinidin.3.O.sambubioside","1","Delphinidin.3.O.sambubioside","0.00099999999999989","91.001",6,6,0.001,0.028,"*"
