"","x"
"lk1",-1.27827588893183
"Ea",30.0149155784185
"lk2.(Intercept)",-0.60133411076568
"lk2.processing2",0.0331195363078837
"lk2.processingP",-0.127061050272482
"lk2.sweetenerSU",0.113001861906074
"lk3.(Intercept)",-1.97756361836354
"lk3.processing2",0.017382509629386
"lk3.processingP",0.275909266507351
"lk3.sweetenerSU",0.361639297451028
"laa0",2.53934843831669
"ldhaa0",1.36299591697784
